Название,Текущая цена,Старая цена,Скидка,Рейтинг,Отзывы,Категория,Ссылка,Скидка_тг,Ценовой_сегмент,Индекс_популярности
"daulenoff 110117 длина 35 см, вес 3.1 г серебро, плетение якорное",19990,19990,0%,0,0,all,https://kaspi.kz/shop/p/daulenoff-110117-dlina-35-sm-ves-3-1-g-serebro-pletenie-jakornoe-151124980/?c=750000000,0,Премиум,0
ювелирные весы настольные до 500,1308,1308,0%,0,0,all,https://kaspi.kz/shop/p/nastol-nye-do-500-tochnost-izmerenija-0-01-108143598/?c=750000000,0,Премиум,0
"бижутерный сплав, мельхиор, медицинская сталь, без вставок",1582,1582,0%,0,0,all,https://kaspi.kz/shop/p/bizhuternyi-splav-mel-hior-meditsinskaja-stal-bez-vstavok-137416874/?c=750000000,0,Премиум,0
"серьги maris бижутерный сплав, без вставок",299,299,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-maris-bizhuternyi-splav-bez-vstavok-104410742/?c=750000000,0,Бюджет,0
"пусеты зеленый бижутерный сплав, акрил",169,169,0%,0,0,all,https://kaspi.kz/shop/p/pusety-zelenyi-bizhuternyi-splav-akril-115934138/?c=750000000,0,Бюджет,0
"брошь бижутерный сплав, аметист",997,997,0%,0,0,all,https://kaspi.kz/shop/p/brosh-bizhuternyi-splav-ametist-132361790/?c=750000000,0,Премиум,0
"пусеты billiza нержавеющая сталь, искусственный жемчуг",190,190,0%,0,0,all,https://kaspi.kz/shop/p/pusety-billiza-nerzhavejuschaja-stal-iskusstvennyi-zhemchug-130127533/?c=750000000,0,Бюджет,0
"серьги xuping jewelry n бижутерный сплав, кристаллы swarovski",1289,1289,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-xuping-jewelry-n-bizhuternyi-splav-kristally-swarovski-106869649/?c=750000000,0,Премиум,0
"серьги бижутерный сплав, без вставок",377,377,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bizhuternyi-splav-bez-vstavok-140189416/?c=750000000,0,Бюджет,0
цепь 200000554 длина 45 см бижутерный сплав без вставок,357,357,0%,0,0,all,https://kaspi.kz/shop/p/tsep-200000554-dlina-45-sm-bizhuternyi-splav-bez-vstavok-133999635/?c=750000000,0,Бюджет,0
"бусы длина 45 см бижутерный сплав, искусственный жемчуг бисер",790,790,0%,0,0,all,https://kaspi.kz/shop/p/busy-dlina-45-sm-bizhuternyi-splav-iskusstvennyi-zhemchug-biser-110127993/?c=750000000,0,Средний,0
"stainless steel бижутерный сплав, без вставок",1132,1132,0%,0,0,all,https://kaspi.kz/shop/p/stainless-steel-bizhuternyi-splav-bez-vstavok-117521432/?c=750000000,0,Премиум,0
"braceletman.kz нити,фенечки длина 15.19 см искусственная замша, без вставок",1300,1300,0%,0,0,all,https://kaspi.kz/shop/p/braceletman-kz-niti-fenechki-dlina-15-19-sm-iskusstvennaja-zamsha-bez-vstavok-143008316/?c=750000000,0,Премиум,0
"серьги gws 50 бижутерный сплав, без вставок",790,790,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-gws-50-bizhuternyi-splav-bez-vstavok-145231018/?c=750000000,0,Средний,0
"конго xuping jewelry медицинское золото, фианит, цирконий",999,999,0%,0,0,all,https://kaspi.kz/shop/p/kongo-xuping-jewelry-meditsinskoe-zoloto-fianit-tsirkonii-130037926/?c=750000000,0,Премиум,0
"чокер 30128399_642862032 длина 30 см бижутерный сплав, текстиль без вставок",500,500,0%,0,0,all,https://kaspi.kz/shop/p/choker-30128399-642862032-dlina-30-sm-bizhuternyi-splav-tekstil-bez-vstavok-124537072/?c=750000000,0,Средний,0
"конго dina бижутерный сплав, без вставок",796,796,0%,0,0,all,https://kaspi.kz/shop/p/kongo-dina-bizhuternyi-splav-bez-vstavok-148761864/?c=750000000,0,Средний,0
"diamant exclusive korean 8324 длина 18 см, вес 20.87 г серебро, плетение отсутствует",14930,14930,0%,0,0,all,https://kaspi.kz/shop/p/diamant-exclusive-korean-8324-dlina-18-sm-ves-20-87-g-serebro-pletenie-otsutstvuet-130658918/?c=750000000,0,Премиум,0
"латунь, перламутр, муранское стекло",5613,5613,0%,0,0,all,https://kaspi.kz/shop/p/latun-perlamutr-muranskoe-steklo-145538118/?c=750000000,0,Премиум,0
"серьги xuping jewelry медицинское золото, фианит",489,489,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-xuping-jewelry-meditsinskoe-zoloto-fianit-135576010/?c=750000000,0,Средний,0
"ador kcer865 вес 7.5 г серебро, без вставок",3999,3999,0%,0,0,all,https://kaspi.kz/shop/p/ador-kcer865-ves-7-5-g-serebro-bez-vstavok-144917763/?c=750000000,0,Премиум,0
"fashion jewelry 926159 длина 19 см титан, цирконий",569,569,0%,0,0,all,https://kaspi.kz/shop/p/fashion-jewelry-926159-dlina-19-sm-titan-tsirkonii-109125969/?c=750000000,0,Средний,0
чокер 30384255_210647393 длина 26 см пластик без вставок,277,277,0%,0,0,all,https://kaspi.kz/shop/p/choker-30384255-210647393-dlina-26-sm-plastik-bez-vstavok-140243395/?c=750000000,0,Бюджет,0
"кольцо 18286802_634456051 размер регулируемый нержавеющая сталь, без вставок, серебристый",299,299,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-18286802-634456051-razmer-reguliruemyi-nerzhavejuschaja-stal-bez-vstavok-serebristyi-146913355/?c=750000000,0,Бюджет,0
"брошь бижутерный сплав, ювелирная смола, стразы",499,499,0%,0,0,all,https://kaspi.kz/shop/p/brosh-bazovaja-kollektsija-bizhuternyi-splav-juvelirnaja-smola-strazy-122931854/?c=750000000,0,Средний,0
"кольцо montie mt-zmeyareg размер регулируемый бижутерный сплав, цирконий",250,250,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-montie-mt-zmeyareg-razmer-reguliruemyi-bizhuternyi-splav-tsirkonii-133110584/?c=750000000,0,Бюджет,0
"emeli lux 24689 длина 20 см, вес 5.5 г сплав покрытый серебром 925, плетение венецианское",7500,7500,0%,0,0,all,https://kaspi.kz/shop/p/emeli-lux-24689-dlina-20-sm-ves-5-5-g-splav-pokrytyi-serebrom-925-pletenie-venetsianskoe-140693758/?c=750000000,0,Премиум,0
"серьги billiza латунь, ювелирный сплав, искусственный жемчуг",199,199,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-billiza-billiza-latun-juvelirnyi-splav-iskusstvennyi-zhemchug-135727814/?c=750000000,0,Бюджет,0
"xuping титан, без вставок",925,925,0%,0,0,all,https://kaspi.kz/shop/p/xuping-titan-bez-vstavok-122182444/?c=750000000,0,Средний,0
"цепь 14529011_245275990 длина 40 см бижутерный сплав, титан страз",229,229,0%,0,0,all,https://kaspi.kz/shop/p/tsep-14529011-245275990-dlina-40-sm-bizhuternyi-splav-titan-straz-130774950/?c=750000000,0,Бюджет,0
цепь stainless steel n длина 45 см титан без вставок,709,709,0%,0,0,all,https://kaspi.kz/shop/p/tsep-stainless-steel-n-dlina-45-sm-titan-bez-vstavok-108431536/?c=750000000,0,Средний,0
"подвеска медицинская сталь, стекло",599,599,0%,0,0,all,https://kaspi.kz/shop/p/podveska-meditsinskaja-stal-steklo-116899329/?c=750000000,0,Средний,0
"серьги базовая коллекция бижутерный сплав, без вставок",380,380,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-bizhuternyi-splav-bez-vstavok-117206967/?c=750000000,0,Бюджет,0
"подвеска didi shop нержавеющая сталь, фианит",749,749,0%,0,0,all,https://kaspi.kz/shop/p/podveska-didi-shop-nerzhavejuschaja-stal-fianit-104264954/?c=750000000,0,Средний,0
"цепочка на тело бижутерный сплав, без вставок",907,907,0%,0,0,all,https://kaspi.kz/shop/p/tsepochka-na-telo-bizhuternyi-splav-bez-vstavok-133901515/?c=750000000,0,Средний,0
"пусеты цветы ювелирный сплав, жемчуг",425,425,0%,0,0,all,https://kaspi.kz/shop/p/pusety-tsvety-juvelirnyi-splav-zhemchug-115293571/?c=750000000,0,Бюджет,0
"кольцо спиннер - антистресс nero black размер 18 нержавеющая сталь, без вставок",989,989,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-spinner---antistress-nero-black-razmer-18-nerzhavejuschaja-stal-bez-vstavok-113385959/?c=750000000,0,Средний,0
"пусеты xuping jewelry базовая коллекция медицинское золото, фианит",344,344,0%,0,0,all,https://kaspi.kz/shop/p/pusety-xuping-jewelry-bazovaja-kollektsija-meditsinskoe-zoloto-fianit-120599505/?c=750000000,0,Бюджет,0
"серьги xuping jewelry базовая коллекция медицинская сталь, цирконий",999,999,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-xuping-jewelry-bazovaja-kollektsija-meditsinskaja-stal-tsirkonii-131667513/?c=750000000,0,Премиум,0
"пусеты stainless steel 2023-2024 бижутерный сплав, без вставок",463,463,0%,0,0,all,https://kaspi.kz/shop/p/pusety-stainless-steel-2023-2024-bizhuternyi-splav-bez-vstavok-117281389/?c=750000000,0,Средний,0
"серьги sokolov 92021804 вес 3.35 г серебро, гранат",24999,24999,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-sokolov-92021804-ves-3-35-g-serebro-granat-102590943/?c=750000000,0,Премиум,0
цепь длина 35 см бижутерный сплав без вставок,214,214,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-35-sm-bizhuternyi-splav-bez-vstavok-115980051/?c=750000000,0,Бюджет,0
поднос lav home универсальное гипс,589,589,0%,0,0,all,https://kaspi.kz/shop/p/podnos-lav-home-universal-noe-gips-107578615/?c=750000000,0,Средний,0
"серьги argentum symosilver серьги вес 5 г серебро, муассанит",1008,1008,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-argentum-symosilver-ser-gi-ves-5-g-serebro-muassanit-128677610/?c=750000000,0,Премиум,0
"серьги нержавеющая сталь, медицинское золото, стекло",689,689,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-nerzhavejuschaja-stal-meditsinskoe-zoloto-steklo-133481607/?c=750000000,0,Средний,0
"серьги базовая коллекция бижутерный сплав, ювелирный сплав, без вставок",796,796,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-bizhuternyi-splav-juvelirnyi-splav-bez-vstavok-123621385/?c=750000000,0,Средний,0
"серьги averscom large earrings бижутерный сплав, без вставок",249,249,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-averscom-large-earrings-bizhuternyi-splav-bez-vstavok-117391356/?c=750000000,0,Бюджет,0
"брошь larey совушка бижутерный сплав, стразы, кошачий глаз синтетический",1590,1590,0%,0,0,all,https://kaspi.kz/shop/p/brosh-larey-sovushka-bizhuternyi-splav-strazy-koshachii-glaz-sinteticheskii-115169243/?c=750000000,0,Премиум,0
"базовая коллекция длина 45 см медицинская сталь, аквамарин",333,333,0%,0,0,all,https://kaspi.kz/shop/p/bazovaja-kollektsija-dlina-45-sm-meditsinskaja-stal-akvamarin-114086323/?c=750000000,0,Бюджет,0
"серьги n бижутерный сплав, ювелирная смола",201,201,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-n-bizhuternyi-splav-juvelirnaja-smola-106788366/?c=750000000,0,Бюджет,0
"серьги бижутерный сплав, стразы",550,550,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bizhuternyi-splav-strazy-109934344/?c=750000000,0,Средний,0
"колье aaz 16630033_911421685 длина 40 см вес 2.3 г серебро, без вставок",1703,1703,0%,0,0,all,https://kaspi.kz/shop/p/kol-e-aaz-16630033-911421685-dlina-40-sm-ves-2-3-g-serebro-bez-vstavok-147819081/?c=750000000,0,Премиум,0
"серьги-цепочки бижутерный сплав, стразы",690,690,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-tsepochki-bizhuternyi-splav-strazy-132391155/?c=750000000,0,Средний,0
"серьги бижутерный сплав, без вставок",489,489,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bizhuternyi-splav-bez-vstavok-115299108/?c=750000000,0,Средний,0
"17349014_911478485 длина 17 см натуральный камень, аквамарин",2152,2152,0%,0,0,all,https://kaspi.kz/shop/p/17349014-911478485-dlina-17-sm-natural-nyi-kamen-akvamarin-135921117/?c=750000000,0,Премиум,0
бижутерная фурнитура застежки (замочки) 20 шт,130,130,0%,0,0,all,https://kaspi.kz/shop/p/bizhuternaja-furnitura-zastezhki-zamochki-20-sht-113028069/?c=750000000,0,Бюджет,0
"серьги tiffany медицинское золото, хирургическая сталь, кристаллы swarovski",1408,1408,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-tiffany-meditsinskoe-zoloto-hirurgicheskaja-stal-kristally-swarovski-118352710/?c=750000000,0,Премиум,0
"larey 17114331_878636 длина 18 см натуральный камень, ювелирный сплав, горный хрусталь",990,990,0%,0,0,all,https://kaspi.kz/shop/p/larey-17114331-878636-dlina-18-sm-natural-nyi-kamen-juvelirnyi-splav-gornyi-hrustal--109660057/?c=750000000,0,Средний,0
"emeli lux 467890 вес 5.5 г сплав покрытый серебром 925, фианит",9998,9998,0%,0,0,all,https://kaspi.kz/shop/p/emeli-lux-467890-ves-5-5-g-splav-pokrytyi-serebrom-925-fianit-139067929/?c=750000000,0,Премиум,0
кольцо nika kz minimal aura размер регулируемый,340,340,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-nika-kz-minimal-aura-razmer-reguliruemyi-149525118/?c=750000000,0,Бюджет,0
"серьги бижутерный сплав, корунд, искусственный жемчуг",333,333,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bizhuternyi-splav-korund-iskusstvennyi-zhemchug-113364536/?c=750000000,0,Бюджет,0
цепь длина 35 см бижутерный сплав страз,180,180,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-35-sm-bizhuternyi-splav-straz-115980068/?c=750000000,0,Бюджет,0
"серьги gulmi gulmi медицинская сталь, фианит",998,998,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-gulmi-gulmi-meditsinskaja-stal-fianit-114003181/?c=750000000,0,Премиум,0
"комплект бижутерный сплав, нержавеющая сталь, без вставок",982,982,0%,0,0,all,https://kaspi.kz/shop/p/komplekt-bizhuternyi-splav-nerzhavejuschaja-stal-bez-vstavok-134254578/?c=750000000,0,Средний,0
"пусеты бижутерный сплав, без вставок",250,250,0%,0,0,all,https://kaspi.kz/shop/p/pusety-bizhuternyi-splav-bez-vstavok-137400515/?c=750000000,0,Бюджет,0
четки натуральный камень,2135,2135,0%,0,0,all,https://kaspi.kz/shop/p/chetki-ruchnye-natural-nyi-kamen-30-sm-gematit-121695295/?c=750000000,0,Премиум,0
"бусы hn1735 длина 81 см бижутерный сплав, искусственный жемчуг без вставок",558,558,0%,0,0,all,https://kaspi.kz/shop/p/busy-hn1735-dlina-81-sm-bizhuternyi-splav-iskusstvennyi-zhemchug-bez-vstavok-122413804/?c=750000000,0,Средний,0
